year,state,abbrev,name,id,race,candidate,party,vote,total_vote,date
2008,Georgia,GA,Houston,13153,President,Other,NA,445,55931,20191203
2008,Georgia,GA,Irwin,13155,President,Barack Obama,democrat,1197,3828,20191203
2008,Georgia,GA,Irwin,13155,President,John McCain,republican,2605,3828,20191203
2008,Georgia,GA,Irwin,13155,President,Other,NA,26,3828,20191203
2008,Georgia,GA,Jackson,13157,President,Barack Obama,democrat,4950,22960,20191203
2008,Georgia,GA,Jackson,13157,President,John McCain,republican,17776,22960,20191203
2008,Georgia,GA,Jackson,13157,President,Other,NA,234,22960,20191203
2008,Georgia,GA,Jasper,13159,President,Barack Obama,democrat,1935,5904,20191203
2008,Georgia,GA,Jasper,13159,President,John McCain,republican,3916,5904,20191203
2008,Georgia,GA,Jasper,13159,President,Other,NA,53,5904,20191203
2008,Georgia,GA,Jeff Davis,13161,President,Barack Obama,democrat,1356,5278,20191203
2008,Georgia,GA,Jeff Davis,13161,President,John McCain,republican,3867,5278,20191203
2008,Georgia,GA,Jeff Davis,13161,President,Other,NA,55,5278,20191203
2008,Georgia,GA,Jefferson,13163,President,Barack Obama,democrat,4149,7234,20191203
2008,Georgia,GA,Jefferson,13163,President,John McCain,republican,3061,7234,20191203
2008,Georgia,GA,Jefferson,13163,President,Other,NA,24,7234,20191203
2008,Georgia,GA,Jenkins,13165,President,Barack Obama,democrat,1482,3440,20191203
2008,Georgia,GA,Jenkins,13165,President,John McCain,republican,1936,3440,20191203
2008,Georgia,GA,Jenkins,13165,President,Other,NA,22,3440,20191203
2008,Georgia,GA,Johnson,13167,President,Barack Obama,democrat,1198,3647,20191203
2008,Georgia,GA,Johnson,13167,President,John McCain,republican,2426,3647,20191203
2008,Georgia,GA,Johnson,13167,President,Other,NA,23,3647,20191203
2008,Georgia,GA,Jones,13169,President,Barack Obama,democrat,4572,12438,20191203
2008,Georgia,GA,Jones,13169,President,John McCain,republican,7782,12438,20191203
2008,Georgia,GA,Jones,13169,President,Other,NA,84,12438,20191203
2008,Georgia,GA,Lamar,13171,President,Barack Obama,democrat,2752,7688,20191203
2008,Georgia,GA,Lamar,13171,President,John McCain,republican,4873,7688,20191203
2008,Georgia,GA,Lamar,13171,President,Other,NA,63,7688,20191203
2008,Georgia,GA,Lanier,13173,President,Barack Obama,democrat,1062,2873,20191203
2008,Georgia,GA,Lanier,13173,President,John McCain,republican,1787,2873,20191203
2008,Georgia,GA,Lanier,13173,President,Other,NA,24,2873,20191203
2008,Georgia,GA,Laurens,13175,President,Barack Obama,democrat,7769,19937,20191203
2008,Georgia,GA,Laurens,13175,President,John McCain,republican,12052,19937,20191203
2008,Georgia,GA,Laurens,13175,President,Other,NA,116,19937,20191203
2008,Georgia,GA,Lee,13177,President,Barack Obama,democrat,3100,13087,20191203
2008,Georgia,GA,Lee,13177,President,John McCain,republican,9925,13087,20191203
2008,Georgia,GA,Lee,13177,President,Other,NA,62,13087,20191203
2008,Georgia,GA,Liberty,13179,President,Barack Obama,democrat,10474,16376,20191203
2008,Georgia,GA,Liberty,13179,President,John McCain,republican,5828,16376,20191203
2008,Georgia,GA,Liberty,13179,President,Other,NA,74,16376,20191203
2008,Georgia,GA,Lincoln,13181,President,Barack Obama,democrat,1650,4416,20191203
2008,Georgia,GA,Lincoln,13181,President,John McCain,republican,2731,4416,20191203
2008,Georgia,GA,Lincoln,13181,President,Other,NA,35,4416,20191203
2008,Georgia,GA,Long,13183,President,Barack Obama,democrat,1288,3450,20191203
2008,Georgia,GA,Long,13183,President,John McCain,republican,2119,3450,20191203
2008,Georgia,GA,Long,13183,President,Other,NA,43,3450,20191203
2008,Georgia,GA,Lowndes,13185,President,Barack Obama,democrat,17651,39240,20191203
2008,Georgia,GA,Lowndes,13185,President,John McCain,republican,21296,39240,20191203
2008,Georgia,GA,Lowndes,13185,President,Other,NA,293,39240,20191203
2008,Georgia,GA,Lumpkin,13187,President,Barack Obama,democrat,2586,11075,20191203
2008,Georgia,GA,Lumpkin,13187,President,John McCain,republican,8326,11075,20191203
2008,Georgia,GA,Lumpkin,13187,President,Other,NA,163,11075,20191203
2008,Georgia,GA,McDuffie,13189,President,Barack Obama,democrat,3989,9544,20191203
2008,Georgia,GA,McDuffie,13189,President,John McCain,republican,5400,9544,20191203
2008,Georgia,GA,McDuffie,13189,President,Other,NA,155,9544,20191203
2008,Georgia,GA,McIntosh,13191,President,Barack Obama,democrat,2905,6236,20191203
2008,Georgia,GA,McIntosh,13191,President,John McCain,republican,3282,6236,20191203
2008,Georgia,GA,McIntosh,13191,President,Other,NA,49,6236,20191203
2008,Georgia,GA,Macon,13193,President,Barack Obama,democrat,3251,4984,20191203
2008,Georgia,GA,Macon,13193,President,John McCain,republican,1712,4984,20191203
2008,Georgia,GA,Macon,13193,President,Other,NA,21,4984,20191203
2008,Georgia,GA,Madison,13195,President,Barack Obama,democrat,2965,11365,20191203
2008,Georgia,GA,Madison,13195,President,John McCain,republican,8226,11365,20191203
2008,Georgia,GA,Madison,13195,President,Other,NA,174,11365,20191203
2008,Georgia,GA,Marion,13197,President,Barack Obama,democrat,1381,3188,20191203
2008,Georgia,GA,Marion,13197,President,John McCain,republican,1772,3188,20191203
2008,Georgia,GA,Marion,13197,President,Other,NA,35,3188,20191203
2008,Georgia,GA,Meriwether,13199,President,Barack Obama,democrat,4465,9504,20191203
2008,Georgia,GA,Meriwether,13199,President,John McCain,republican,4982,9504,20191203
2008,Georgia,GA,Meriwether,13199,President,Other,NA,57,9504,20191203
2008,Georgia,GA,Miller,13201,President,Barack Obama,democrat,818,2738,20191203
2008,Georgia,GA,Miller,13201,President,John McCain,republican,1899,2738,20191203
2008,Georgia,GA,Miller,13201,President,Other,NA,21,2738,20191203
2008,Georgia,GA,Mitchell,13205,President,Barack Obama,democrat,3872,8120,20191203
2008,Georgia,GA,Mitchell,13205,President,John McCain,republican,4201,8120,20191203
2008,Georgia,GA,Mitchell,13205,President,Other,NA,47,8120,20191203
2008,Georgia,GA,Monroe,13207,President,Barack Obama,democrat,4106,12131,20191203
2008,Georgia,GA,Monroe,13207,President,John McCain,republican,7933,12131,20191203
2008,Georgia,GA,Monroe,13207,President,Other,NA,92,12131,20191203
2008,Georgia,GA,Montgomery,13209,President,Barack Obama,democrat,1045,3590,20191203
2008,Georgia,GA,Montgomery,13209,President,John McCain,republican,2521,3590,20191203
2008,Georgia,GA,Montgomery,13209,President,Other,NA,24,3590,20191203
2008,Georgia,GA,Morgan,13211,President,Barack Obama,democrat,3091,9151,20191203
2008,Georgia,GA,Morgan,13211,President,John McCain,republican,5987,9151,20191203
2008,Georgia,GA,Morgan,13211,President,Other,NA,73,9151,20191203
2008,Georgia,GA,Murray,13213,President,Barack Obama,democrat,3026,11382,20191203
2008,Georgia,GA,Murray,13213,President,John McCain,republican,8180,11382,20191203
2008,Georgia,GA,Murray,13213,President,Other,NA,176,11382,20191203
2008,Georgia,GA,Muscogee,13215,President,Barack Obama,democrat,44158,74065,20191203
2008,Georgia,GA,Muscogee,13215,President,John McCain,republican,29568,74065,20191203
2008,Georgia,GA,Muscogee,13215,President,Other,NA,339,74065,20191203
2008,Georgia,GA,Newton,13217,President,Barack Obama,democrat,20827,41435,20191203
2008,Georgia,GA,Newton,13217,President,John McCain,republican,20337,41435,20191203
2008,Georgia,GA,Newton,13217,President,Other,NA,271,41435,20191203
2008,Georgia,GA,Oconee,13219,President,Barack Obama,democrat,4825,17132,20191203
2008,Georgia,GA,Oconee,13219,President,John McCain,republican,12120,17132,20191203
2008,Georgia,GA,Oconee,13219,President,Other,NA,187,17132,20191203
2008,Georgia,GA,Oglethorpe,13221,President,Barack Obama,democrat,2232,6447,20191203
2008,Georgia,GA,Oglethorpe,13221,President,John McCain,republican,4144,6447,20191203
2008,Georgia,GA,Oglethorpe,13221,President,Other,NA,71,6447,20191203
2008,Georgia,GA,Paulding,13223,President,Barack Obama,democrat,17229,56985,20191203
2008,Georgia,GA,Paulding,13223,President,John McCain,republican,39192,56985,20191203
2008,Georgia,GA,Paulding,13223,President,Other,NA,564,56985,20191203
2008,Georgia,GA,Peach,13225,President,Barack Obama,democrat,5927,11165,20191203
2008,Georgia,GA,Peach,13225,President,John McCain,republican,5173,11165,20191203
2008,Georgia,GA,Peach,13225,President,Other,NA,65,11165,20191203
2008,Georgia,GA,Pickens,13227,President,Barack Obama,democrat,2595,12786,20191203
2008,Georgia,GA,Pickens,13227,President,John McCain,republican,10004,12786,20191203
2008,Georgia,GA,Pickens,13227,President,Other,NA,187,12786,20191203
2008,Georgia,GA,Pierce,13229,President,Barack Obama,democrat,1253,6791,20191203
2008,Georgia,GA,Pierce,13229,President,John McCain,republican,5500,6791,20191203
2008,Georgia,GA,Pierce,13229,President,Other,NA,38,6791,20191203
2008,Georgia,GA,Pike,13231,President,Barack Obama,democrat,1575,8203,20191203
2008,Georgia,GA,Pike,13231,President,John McCain,republican,6547,8203,20191203
2008,Georgia,GA,Pike,13231,President,Other,NA,81,8203,20191203
2008,Georgia,GA,Polk,13233,President,Barack Obama,democrat,4052,14113,20191203
2008,Georgia,GA,Polk,13233,President,John McCain,republican,9850,14113,20191203
2008,Georgia,GA,Polk,13233,President,Other,NA,211,14113,20191203
2008,Georgia,GA,Pulaski,13235,President,Barack Obama,democrat,1377,3953,20191203
2008,Georgia,GA,Pulaski,13235,President,John McCain,republican,2553,3953,20191203
2008,Georgia,GA,Pulaski,13235,President,Other,NA,23,3953,20191203
2008,Georgia,GA,Putnam,13237,President,Barack Obama,democrat,3102,9132,20191203
2008,Georgia,GA,Putnam,13237,President,John McCain,republican,5966,9132,20191203
2008,Georgia,GA,Putnam,13237,President,Other,NA,64,9132,20191203
2008,Georgia,GA,Quitman,13239,President,Barack Obama,democrat,597,1114,20191203
2008,Georgia,GA,Quitman,13239,President,John McCain,republican,509,1114,20191203
2008,Georgia,GA,Quitman,13239,President,Other,NA,8,1114,20191203
2008,Georgia,GA,Rabun,13241,President,Barack Obama,democrat,2001,7599,20191203
2008,Georgia,GA,Rabun,13241,President,John McCain,republican,5487,7599,20191203
2008,Georgia,GA,Rabun,13241,President,Other,NA,111,7599,20191203
2008,Georgia,GA,Randolph,13243,President,Barack Obama,democrat,1833,3215,20191203
2008,Georgia,GA,Randolph,13243,President,John McCain,republican,1370,3215,20191203
2008,Georgia,GA,Randolph,13243,President,Other,NA,12,3215,20191203
2008,Georgia,GA,Richmond,13245,President,Barack Obama,democrat,52100,79333,20191203
2008,Georgia,GA,Richmond,13245,President,John McCain,republican,26842,79333,20191203
2008,Georgia,GA,Richmond,13245,President,Other,NA,391,79333,20191203
2008,Georgia,GA,Rockdale,13247,President,Barack Obama,democrat,20526,37706,20191203
2008,Georgia,GA,Rockdale,13247,President,John McCain,republican,16921,37706,20191203
2008,Georgia,GA,Rockdale,13247,President,Other,NA,259,37706,20191203
2008,Georgia,GA,Schley,13249,President,Barack Obama,democrat,479,1738,20191203
2008,Georgia,GA,Schley,13249,President,John McCain,republican,1252,1738,20191203
2008,Georgia,GA,Schley,13249,President,Other,NA,7,1738,20191203
2008,Georgia,GA,Screven,13251,President,Barack Obama,democrat,3024,6481,20191203
2008,Georgia,GA,Screven,13251,President,John McCain,republican,3423,6481,20191203
2008,Georgia,GA,Screven,13251,President,Other,NA,34,6481,20191203
2008,Georgia,GA,Seminole,13253,President,Barack Obama,democrat,1660,3996,20191203
2008,Georgia,GA,Seminole,13253,President,John McCain,republican,2315,3996,20191203
2008,Georgia,GA,Seminole,13253,President,Other,NA,21,3996,20191203
2008,Georgia,GA,Spalding,13255,President,Barack Obama,democrat,10141,25255,20191203
2008,Georgia,GA,Spalding,13255,President,John McCain,republican,14885,25255,20191203
2008,Georgia,GA,Spalding,13255,President,Other,NA,229,25255,20191203
2008,Georgia,GA,Stephens,13257,President,Barack Obama,democrat,2705,10517,20191203
2008,Georgia,GA,Stephens,13257,President,John McCain,republican,7689,10517,20191203
2008,Georgia,GA,Stephens,13257,President,Other,NA,123,10517,20191203
2008,Georgia,GA,Stewart,13259,President,Barack Obama,democrat,1305,2105,20191203
2008,Georgia,GA,Stewart,13259,President,John McCain,republican,783,2105,20191203
2008,Georgia,GA,Stewart,13259,President,Other,NA,17,2105,20191203
2008,Georgia,GA,Sumter,13261,President,Barack Obama,democrat,6454,12235,20191203
2008,Georgia,GA,Sumter,13261,President,John McCain,republican,5717,12235,20191203
2008,Georgia,GA,Sumter,13261,President,Other,NA,64,12235,20191203
2008,Georgia,GA,Talbot,13263,President,Barack Obama,democrat,2369,3700,20191203
2008,Georgia,GA,Talbot,13263,President,John McCain,republican,1301,3700,20191203
2008,Georgia,GA,Talbot,13263,President,Other,NA,30,3700,20191203
2008,Georgia,GA,Taliaferro,13265,President,Barack Obama,democrat,643,990,20191203
2008,Georgia,GA,Taliaferro,13265,President,John McCain,republican,339,990,20191203
2008,Georgia,GA,Taliaferro,13265,President,Other,NA,8,990,20191203
2008,Georgia,GA,Tattnall,13267,President,Barack Obama,democrat,1932,6714,20191203
2008,Georgia,GA,Tattnall,13267,President,John McCain,republican,4730,6714,20191203
2008,Georgia,GA,Tattnall,13267,President,Other,NA,52,6714,20191203
2008,Georgia,GA,Taylor,13269,President,Barack Obama,democrat,1536,3583,20191203
2008,Georgia,GA,Taylor,13269,President,John McCain,republican,2021,3583,20191203
2008,Georgia,GA,Taylor,13269,President,Other,NA,26,3583,20191203
2008,Georgia,GA,Telfair,13271,President,Barack Obama,democrat,1862,4374,20191203
2008,Georgia,GA,Telfair,13271,President,John McCain,republican,2486,4374,20191203
2008,Georgia,GA,Telfair,13271,President,Other,NA,26,4374,20191203
2008,Georgia,GA,Terrell,13273,President,Barack Obama,democrat,2501,4416,20191203
2008,Georgia,GA,Terrell,13273,President,John McCain,republican,1890,4416,20191203
2008,Georgia,GA,Terrell,13273,President,Other,NA,25,4416,20191203
2008,Georgia,GA,Thomas,13275,President,Barack Obama,democrat,7720,18459,20191203
2008,Georgia,GA,Thomas,13275,President,John McCain,republican,10642,18459,20191203
2008,Georgia,GA,Thomas,13275,President,Other,NA,97,18459,20191203
2008,Georgia,GA,Tift,13277,President,Barack Obama,democrat,4749,14257,20191203
2008,Georgia,GA,Tift,13277,President,John McCain,republican,9431,14257,20191203
2008,Georgia,GA,Tift,13277,President,Other,NA,77,14257,20191203
2008,Georgia,GA,Toombs,13279,President,Barack Obama,democrat,2964,9688,20191203
2008,Georgia,GA,Toombs,13279,President,John McCain,republican,6658,9688,20191203
2008,Georgia,GA,Toombs,13279,President,Other,NA,66,9688,20191203
2008,Georgia,GA,Towns,13281,President,Barack Obama,democrat,1391,5739,20191203
2008,Georgia,GA,Towns,13281,President,John McCain,republican,4292,5739,20191203
2008,Georgia,GA,Towns,13281,President,Other,NA,56,5739,20191203
2008,Georgia,GA,Treutlen,13283,President,Barack Obama,democrat,1112,2954,20191203
2008,Georgia,GA,Treutlen,13283,President,John McCain,republican,1826,2954,20191203
2008,Georgia,GA,Treutlen,13283,President,Other,NA,16,2954,20191203
2008,Georgia,GA,Troup,13285,President,Barack Obama,democrat,10455,26028,20191203
2008,Georgia,GA,Troup,13285,President,John McCain,republican,15391,26028,20191203
2008,Georgia,GA,Troup,13285,President,Other,NA,182,26028,20191203
2008,Georgia,GA,Turner,13287,President,Barack Obama,democrat,1427,3553,20191203
2008,Georgia,GA,Turner,13287,President,John McCain,republican,2096,3553,20191203
2008,Georgia,GA,Turner,13287,President,Other,NA,30,3553,20191203
2008,Georgia,GA,Twiggs,13289,President,Barack Obama,democrat,2402,4519,20191203
2008,Georgia,GA,Twiggs,13289,President,John McCain,republican,2087,4519,20191203
2008,Georgia,GA,Twiggs,13289,President,Other,NA,30,4519,20191203
2008,Georgia,GA,Union,13291,President,Barack Obama,democrat,2486,10634,20191203
2008,Georgia,GA,Union,13291,President,John McCain,republican,8013,10634,20191203
2008,Georgia,GA,Union,13291,President,Other,NA,135,10634,20191203
2008,Georgia,GA,Upson,13293,President,Barack Obama,democrat,4061,11421,20191203
2008,Georgia,GA,Upson,13293,President,John McCain,republican,7291,11421,20191203
2008,Georgia,GA,Upson,13293,President,Other,NA,69,11421,20191203
2008,Georgia,GA,Walker,13295,President,Barack Obama,democrat,6095,23542,20191203
2008,Georgia,GA,Walker,13295,President,John McCain,republican,17110,23542,20191203
2008,Georgia,GA,Walker,13295,President,Other,NA,337,23542,20191203
2008,Georgia,GA,Walton,13297,President,Barack Obama,democrat,8469,36026,20191203
2008,Georgia,GA,Walton,13297,President,John McCain,republican,27253,36026,20191203
2008,Georgia,GA,Walton,13297,President,Other,NA,304,36026,20191203
2008,Georgia,GA,Ware,13299,President,Barack Obama,democrat,4034,12416,20191203
2008,Georgia,GA,Ware,13299,President,John McCain,republican,8311,12416,20191203
2008,Georgia,GA,Ware,13299,President,Other,NA,71,12416,20191203
2008,Georgia,GA,Warren,13301,President,Barack Obama,democrat,1554,2660,20191203
2008,Georgia,GA,Warren,13301,President,John McCain,republican,1087,2660,20191203
2008,Georgia,GA,Warren,13301,President,Other,NA,19,2660,20191203
2008,Georgia,GA,Washington,13303,President,Barack Obama,democrat,4607,8863,20191203
2008,Georgia,GA,Washington,13303,President,John McCain,republican,4216,8863,20191203
2008,Georgia,GA,Washington,13303,President,Other,NA,40,8863,20191203
2008,Georgia,GA,Wayne,13305,President,Barack Obama,democrat,2858,10560,20191203
2008,Georgia,GA,Wayne,13305,President,John McCain,republican,7601,10560,20191203
2008,Georgia,GA,Wayne,13305,President,Other,NA,101,10560,20191203
2008,Georgia,GA,Webster,13307,President,Barack Obama,democrat,515,1111,20191203
2008,Georgia,GA,Webster,13307,President,John McCain,republican,588,1111,20191203
2008,Georgia,GA,Webster,13307,President,Other,NA,8,1111,20191203
2008,Georgia,GA,Wheeler,13309,President,Barack Obama,democrat,794,2210,20191203
2008,Georgia,GA,Wheeler,13309,President,John McCain,republican,1408,2210,20191203
2008,Georgia,GA,Wheeler,13309,President,Other,NA,8,2210,20191203
2008,Georgia,GA,White,13311,President,Barack Obama,democrat,2174,10761,20191203
2008,Georgia,GA,White,13311,President,John McCain,republican,8467,10761,20191203
2008,Georgia,GA,White,13311,President,Other,NA,120,10761,20191203
2008,Georgia,GA,Whitfield,13313,President,Barack Obama,democrat,8167,27677,20191203
2008,Georgia,GA,Whitfield,13313,President,John McCain,republican,19230,27677,20191203
2008,Georgia,GA,Whitfield,13313,President,Other,NA,280,27677,20191203
2008,Georgia,GA,Wilcox,13315,President,Barack Obama,democrat,978,3163,20191203
2008,Georgia,GA,Wilcox,13315,President,John McCain,republican,2159,3163,20191203
2008,Georgia,GA,Wilcox,13315,President,Other,NA,26,3163,20191203
2008,Georgia,GA,Wilkes,13317,President,Barack Obama,democrat,2315,5052,20191203
2008,Georgia,GA,Wilkes,13317,President,John McCain,republican,2705,5052,20191203
2008,Georgia,GA,Wilkes,13317,President,Other,NA,32,5052,20191203
2008,Georgia,GA,Wilkinson,13319,President,Barack Obama,democrat,2298,4673,20191203
2008,Georgia,GA,Wilkinson,13319,President,John McCain,republican,2349,4673,20191203
2008,Georgia,GA,Wilkinson,13319,President,Other,NA,26,4673,20191203
2008,Georgia,GA,Worth,13321,President,Barack Obama,democrat,2542,8370,20191203
2008,Georgia,GA,Worth,13321,President,John McCain,republican,5780,8370,20191203
2008,Georgia,GA,Worth,13321,President,Other,NA,48,8370,20191203
2008,Hawaii,HI,Hawaii,15001,President,Barack Obama,democrat,50819,66916,20191203
2008,Hawaii,HI,Hawaii,15001,President,John McCain,republican,14866,66916,20191203
2008,Hawaii,HI,Hawaii,15001,President,Other,NA,1231,66916,20191203
2008,Hawaii,HI,Honolulu,15003,President,Barack Obama,democrat,214239,306813,20191203
2008,Hawaii,HI,Honolulu,15003,President,John McCain,republican,88164,306813,20191203
2008,Hawaii,HI,Honolulu,15003,President,Other,NA,4410,306813,20191203
2008,Hawaii,HI,Kauai,15007,President,Barack Obama,democrat,20416,27224,20191203
2008,Hawaii,HI,Kauai,15007,President,John McCain,republican,6245,27224,20191203
2008,Hawaii,HI,Kauai,15007,President,Other,NA,563,27224,20191203
2008,Hawaii,HI,Maui,15009,President,Barack Obama,democrat,39727,51789,20191203
2008,Hawaii,HI,Maui,15009,President,John McCain,republican,11154,51789,20191203
2008,Hawaii,HI,Maui,15009,President,Other,NA,908,51789,20191203
2008,Idaho,ID,Ada,16001,President,Barack Obama,democrat,82236,179402,20191203
2008,Idaho,ID,Ada,16001,President,John McCain,republican,93328,179402,20191203
2008,Idaho,ID,Ada,16001,President,Other,NA,3838,179402,20191203
2008,Idaho,ID,Adams,16003,President,Barack Obama,democrat,728,2320,20191203
2008,Idaho,ID,Adams,16003,President,John McCain,republican,1517,2320,20191203
2008,Idaho,ID,Adams,16003,President,Other,NA,75,2320,20191203
2008,Idaho,ID,Bannock,16005,President,Barack Obama,democrat,14792,35105,20191203
2008,Idaho,ID,Bannock,16005,President,John McCain,republican,19356,35105,20191203
2008,Idaho,ID,Bannock,16005,President,Other,NA,957,35105,20191203
2008,Idaho,ID,Bear Lake,16007,President,Barack Obama,democrat,502,2943,20191203
2008,Idaho,ID,Bear Lake,16007,President,John McCain,republican,2377,2943,20191203
2008,Idaho,ID,Bear Lake,16007,President,Other,NA,64,2943,20191203
2008,Idaho,ID,Benewah,16009,President,Barack Obama,democrat,1407,4164,20191203
2008,Idaho,ID,Benewah,16009,President,John McCain,republican,2646,4164,20191203
2008,Idaho,ID,Benewah,16009,President,Other,NA,111,4164,20191203
2008,Idaho,ID,Bingham,16011,President,Barack Obama,democrat,4424,17155,20191203
2008,Idaho,ID,Bingham,16011,President,John McCain,republican,12230,17155,20191203
2008,Idaho,ID,Bingham,16011,President,Other,NA,501,17155,20191203
2008,Idaho,ID,Blaine,16013,President,Barack Obama,democrat,6947,10571,20191203
2008,Idaho,ID,Blaine,16013,President,John McCain,republican,3439,10571,20191203
2008,Idaho,ID,Blaine,16013,President,Other,NA,185,10571,20191203
2008,Idaho,ID,Boise,16015,President,Barack Obama,democrat,1240,3773,20191203
2008,Idaho,ID,Boise,16015,President,John McCain,republican,2433,3773,20191203
2008,Idaho,ID,Boise,16015,President,Other,NA,100,3773,20191203
2008,Idaho,ID,Bonner,16017,President,Barack Obama,democrat,7840,19547,20191203
2008,Idaho,ID,Bonner,16017,President,John McCain,republican,11145,19547,20191203
2008,Idaho,ID,Bonner,16017,President,Other,NA,562,19547,20191203
2008,Idaho,ID,Bonneville,16019,President,Barack Obama,democrat,11417,41703,20191203
2008,Idaho,ID,Bonneville,16019,President,John McCain,republican,29334,41703,20191203
2008,Idaho,ID,Bonneville,16019,President,Other,NA,952,41703,20191203
2008,Idaho,ID,Boundary,16021,President,Barack Obama,democrat,1484,4733,20191203
2008,Idaho,ID,Boundary,16021,President,John McCain,republican,3078,4733,20191203
2008,Idaho,ID,Boundary,16021,President,Other,NA,171,4733,20191203
2008,Idaho,ID,Butte,16023,President,Barack Obama,democrat,318,1410,20191203
2008,Idaho,ID,Butte,16023,President,John McCain,republican,1056,1410,20191203
2008,Idaho,ID,Butte,16023,President,Other,NA,36,1410,20191203
2008,Idaho,ID,Camas,16025,President,Barack Obama,democrat,187,618,20191203
2008,Idaho,ID,Camas,16025,President,John McCain,republican,422,618,20191203
2008,Idaho,ID,Camas,16025,President,Other,NA,9,618,20191203
2008,Idaho,ID,Canyon,16027,President,Barack Obama,democrat,20147,64246,20191203
2008,Idaho,ID,Canyon,16027,President,John McCain,republican,42752,64246,20191203
2008,Idaho,ID,Canyon,16027,President,Other,NA,1347,64246,20191203
2008,Idaho,ID,Caribou,16029,President,Barack Obama,democrat,553,3302,20191203
2008,Idaho,ID,Caribou,16029,President,John McCain,republican,2656,3302,20191203
2008,Idaho,ID,Caribou,16029,President,Other,NA,93,3302,20191203
2008,Idaho,ID,Cassia,16031,President,Barack Obama,democrat,1332,7842,20191203
2008,Idaho,ID,Cassia,16031,President,John McCain,republican,6309,7842,20191203
2008,Idaho,ID,Cassia,16031,President,Other,NA,201,7842,20191203
2008,Idaho,ID,Clark,16033,President,Barack Obama,democrat,64,375,20191203
2008,Idaho,ID,Clark,16033,President,John McCain,republican,305,375,20191203
2008,Idaho,ID,Clark,16033,President,Other,NA,6,375,20191203
2008,Idaho,ID,Clearwater,16035,President,Barack Obama,democrat,1211,3906,20191203
2008,Idaho,ID,Clearwater,16035,President,John McCain,republican,2569,3906,20191203
2008,Idaho,ID,Clearwater,16035,President,Other,NA,126,3906,20191203
2008,Idaho,ID,Custer,16037,President,Barack Obama,democrat,611,2352,20191203
2008,Idaho,ID,Custer,16037,President,John McCain,republican,1694,2352,20191203
2008,Idaho,ID,Custer,16037,President,Other,NA,47,2352,20191203
2008,Idaho,ID,Elmore,16039,President,Barack Obama,democrat,2591,8436,20191203
2008,Idaho,ID,Elmore,16039,President,John McCain,republican,5665,8436,20191203
2008,Idaho,ID,Elmore,16039,President,Other,NA,180,8436,20191203
2008,Idaho,ID,Franklin,16041,President,Barack Obama,democrat,600,5073,20191203
2008,Idaho,ID,Franklin,16041,President,John McCain,republican,4246,5073,20191203
2008,Idaho,ID,Franklin,16041,President,Other,NA,227,5073,20191203
2008,Idaho,ID,Fremont,16043,President,Barack Obama,democrat,1065,5880,20191203
2008,Idaho,ID,Fremont,16043,President,John McCain,republican,4700,5880,20191203
2008,Idaho,ID,Fremont,16043,President,Other,NA,115,5880,20191203
2008,Idaho,ID,Gem,16045,President,Barack Obama,democrat,2166,7947,20191203
2008,Idaho,ID,Gem,16045,President,John McCain,republican,5585,7947,20191203
2008,Idaho,ID,Gem,16045,President,Other,NA,196,7947,20191203
2008,Idaho,ID,Gooding,16047,President,Barack Obama,democrat,1489,5391,20191203
2008,Idaho,ID,Gooding,16047,President,John McCain,republican,3765,5391,20191203
2008,Idaho,ID,Gooding,16047,President,Other,NA,137,5391,20191203
2008,Idaho,ID,Idaho,16049,President,Barack Obama,democrat,2017,8210,20191203
2008,Idaho,ID,Idaho,16049,President,John McCain,republican,5895,8210,20191203
2008,Idaho,ID,Idaho,16049,President,Other,NA,298,8210,20191203
2008,Idaho,ID,Jefferson,16051,President,Barack Obama,democrat,1641,10441,20191203
2008,Idaho,ID,Jefferson,16051,President,John McCain,republican,8540,10441,20191203
2008,Idaho,ID,Jefferson,16051,President,Other,NA,260,10441,20191203
2008,Idaho,ID,Jerome,16053,President,Barack Obama,democrat,1794,6847,20191203
2008,Idaho,ID,Jerome,16053,President,John McCain,republican,4897,6847,20191203
2008,Idaho,ID,Jerome,16053,President,Other,NA,156,6847,20191203
2008,Idaho,ID,Kootenai,16055,President,Barack Obama,democrat,22120,61932,20191203
2008,Idaho,ID,Kootenai,16055,President,John McCain,republican,38387,61932,20191203
2008,Idaho,ID,Kootenai,16055,President,Other,NA,1425,61932,20191203
2008,Idaho,ID,Latah,16057,President,Barack Obama,democrat,9195,17714,20191203
2008,Idaho,ID,Latah,16057,President,John McCain,republican,7988,17714,20191203
2008,Idaho,ID,Latah,16057,President,Other,NA,531,17714,20191203
2008,Idaho,ID,Lemhi,16059,President,Barack Obama,democrat,1061,4105,20191203
2008,Idaho,ID,Lemhi,16059,President,John McCain,republican,2938,4105,20191203
2008,Idaho,ID,Lemhi,16059,President,Other,NA,106,4105,20191203
2008,Idaho,ID,Lewis,16061,President,Barack Obama,democrat,479,1804,20191203
2008,Idaho,ID,Lewis,16061,President,John McCain,republican,1275,1804,20191203
2008,Idaho,ID,Lewis,16061,President,Other,NA,50,1804,20191203
2008,Idaho,ID,Lincoln,16063,President,Barack Obama,democrat,545,1870,20191203
2008,Idaho,ID,Lincoln,16063,President,John McCain,republican,1232,1870,20191203
2008,Idaho,ID,Lincoln,16063,President,Other,NA,93,1870,20191203
